congress,icpsr_id,state_code,congress_district,state,party_code,name,dim1,dim2,chamber_ind
91,195,41,3,ALABAMA,100,ANDREWS,0.033,0.72,0
91,10569,36,1,NORTH D,200,ANDREWS,0.059,-0.07,0
108,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
109,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
110,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
111,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
112,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
113,29132,12,1,NEW JER,100,ANDREWS,-0.263,-0.154,0
78,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
79,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
80,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
81,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
82,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
89,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
89,10702,41,4,ALABAMA,200,ANDREWS  G.,0.223,0.222,0
90,195,41,3,ALABAMA,100,ANDREWS  G.,0.033,0.72,0
95,14001,47,4,NORTH C,100,ANDREWS  I,-0.117,0.314,0
96,14001,47,4,NORTH C,100,ANDREWS  I,-0.117,0.314,0
97,14001,47,4,NORTH C,100,ANDREWS  I,-0.117,0.314,0
98,14001,47,4,NORTH C,100,ANDREWS  I,-0.117,0.314,0
95,10569,36,1,NORTH D,200,ANDREWS  M,0.059,-0.07,0
96,10569,36,1,NORTH D,200,ANDREWS  M,0.059,-0.07,0
97,10569,36,0,NORTH D,200,ANDREWS  M,0.059,-0.07,1
98,10569,36,0,NORTH D,200,ANDREWS  M,0.059,-0.07,1
98,15001,49,25,TEXAS,100,ANDREWS  M,-0.107,0.213,0
99,10569,36,0,NORTH D,200,ANDREWS  M,0.059,-0.07,1
99,15001,49,25,TEXAS,100,ANDREWS  M,-0.107,0.213,0
100,15001,49,25,TEXAS,100,ANDREWS  M,-0.107,0.213,0
88,10569,36,1,NORTH D,200,ANDREWS  M.,0.059,-0.07,0
89,10569,36,1,NORTH D,200,ANDREWS  M.,0.059,-0.07,0
90,10569,36,1,NORTH D,200,ANDREWS  M.,0.059,-0.07,0
102,15001,49,25,TEXAS,100,ANDREWS  MI,-0.107,0.213,0
103,15001,49,25,TEXAS,100,ANDREWS  MI,-0.107,0.213,0
102,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
103,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
104,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
105,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
106,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
107,29132,12,1,NEW JER,100,ANDREWS  RO,-0.263,-0.154,0
102,29121,2,1,MAINE,100,ANDREWS  TH,-0.291,-0.458,0
103,29121,2,1,MAINE,100,ANDREWS  TH,-0.291,-0.458,0
78,200,13,40,NEW YOR,200,ANDREWS  W.,0.178,-0.071,0
79,200,13,42,NEW YOR,200,ANDREWS  W.,0.178,-0.071,0
80,200,13,42,NEW YOR,200,ANDREWS  W.,0.178,-0.071,0
92,13053,41,3,ALABAMA,100,ANDREWS E,0.032,0.671,0
92,195,41,3,ALABAMA,100,ANDREWS G,0.033,0.72,0
93,14001,47,4,NORTH C,100,ANDREWS I,-0.117,0.314,0
94,14001,47,4,NORTH C,100,ANDREWS IKE,-0.117,0.314,0
92,10569,36,1,NORTH D,200,ANDREWS M,0.059,-0.07,0
93,10569,36,1,NORTH D,200,ANDREWS M,0.059,-0.07,0
94,10569,36,1,NORTH D,200,ANDREWS M,0.059,-0.07,0
101,15001,49,25,TEXAS,100,ANDREWS MIC,-0.107,0.213,0
82,205,13,8,NEW YOR,100,ANFUSO,-0.44,0.116,0
84,205,13,8,NEW YOR,100,ANFUSO,-0.44,0.116,0
85,205,13,8,NEW YOR,100,ANFUSO,-0.44,0.116,0
86,205,13,8,NEW YOR,100,ANFUSO,-0.44,0.116,0
87,205,13,8,NEW YOR,100,ANFUSO,-0.44,0.116,0
76,207,72,3,OREGON,200,ANGELL,0.038,-0.333,0
77,207,72,3,OREGON,200,ANGELL,0.038,-0.333,0
78,207,72,3,OREGON,200,ANGELL,0.038,-0.333,0
82,207,72,3,OREGON,200,ANGELL,0.038,-0.333,0
83,207,72,3,OREGON,200,ANGELL,0.038,-0.333,0
79,207,72,3,OREGON,200,ANGELL  H.,0.038,-0.333,0
80,207,72,3,OREGON,200,ANGELL  H.,0.038,-0.333,0
81,207,72,3,OREGON,200,ANGELL  H.,0.038,-0.333,0
89,10703,21,7,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
90,10703,21,7,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
91,10703,21,7,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
94,10703,21,11,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
95,10703,21,11,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
102,10703,21,11,ILLINOI,100,ANNUNZIO,-0.347,0.275,0
96,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
97,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
98,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
99,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
100,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
101,10703,21,11,ILLINOI,100,ANNUNZIO  F,-0.347,0.275,0
92,10703,21,7,ILLINOI,100,ANNUNZIO F,-0.347,0.275,0
93,10703,21,11,ILLINOI,100,ANNUNZIO F,-0.347,0.275,0
102,14601,42,4,ARKANSA,100,ANTHONY,-0.21,0.343,0
96,14601,42,4,ARKANSA,100,ANTHONY  B,-0.21,0.343,0
97,14601,42,4,ARKANSA,100,ANTHONY  B,-0.21,0.343,0
98,14601,42,4,ARKANSA,100,ANTHONY  B,-0.21,0.343,0
99,14601,42,4,ARKANSA,100,ANTHONY  B,-0.21,0.343,0
100,14601,42,4,ARKANSA,100,ANTHONY  B,-0.21,0.343,0
101,14601,42,4,ARKANSA,100,ANTHONY  BE,-0.21,0.343,0
95,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
96,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
97,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
98,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
99,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
100,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
101,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
102,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
103,14402,24,18,OHIO,100,APPLEGATE,-0.083,0.099,0
94,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
95,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
102,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
103,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
104,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
105,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
106,13002,49,7,TEXAS,200,ARCHER,0.461,0.172,0
96,13002,49,7,TEXAS,200,ARCHER  B,0.461,0.172,0
97,13002,49,7,TEXAS,200,ARCHER  B,0.461,0.172,0
98,13002,49,7,TEXAS,200,ARCHER  B,0.461,0.172,0
99,13002,49,7,TEXAS,200,ARCHER  B,0.461,0.172,0
100,13002,49,7,TEXAS,200,ARCHER  B,0.461,0.172,0
101,13002,49,7,TEXAS,200,ARCHER  W.R,0.461,0.172,0
93,13002,49,7,TEXAS,200,ARCHER B,0.461,0.172,0
92,13002,49,7,TEXAS,200,ARCHER W,0.461,0.172,0
110,20736,13,24,NEW YOR,100,ARCURI,-0.205,0.173,0
111,20736,13,24,NEW YOR,100,ARCURI,-0.205,0.173,0
75,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
76,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
77,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
78,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
82,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
83,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
84,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
85,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
86,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
87,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
88,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
89,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
90,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
91,226,21,17,ILLINOI,200,ARENDS,0.248,-0.241,0
79,226,21,17,ILLINOI,200,ARENDS  L.,0.248,-0.241,0
80,226,21,17,ILLINOI,200,ARENDS  L.,0.248,-0.241,0
81,226,21,17,ILLINOI,200,ARENDS  L.,0.248,-0.241,0
92,226,21,17,ILLINOI,200,ARENDS L,0.248,-0.241,0
93,226,21,15,ILLINOI,200,ARENDS L,0.248,-0.241,0
99,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
102,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
103,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
104,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
105,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
106,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
107,15125,49,26,TEXAS,200,ARMEY,0.538,0.044,0
100,15125,49,26,TEXAS,200,ARMEY  D,0.538,0.044,0
101,15125,49,26,TEXAS,200,ARMEY  RICH,0.538,0.044,0
82,235,34,6,MISSOUR,200,ARMSTRONG,0.187,-0.065,0
94,14002,62,5,COLORAD,200,ARMSTRONG,0.439,-0.202,0
95,14002,62,5,COLORAD,200,ARMSTRONG,0.439,-0.202,0
96,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
97,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
98,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
99,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
100,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
101,14002,62,0,COLORAD,200,ARMSTRONG,0.439,-0.202,1
93,14002,62,5,COLORAD,200,ARMSTRONG W,0.439,-0.202,0
75,242,21,23,ILLINOI,100,ARNOLD,-0.168,0.146,0
76,242,21,23,ILLINOI,100,ARNOLD,-0.168,0.146,0
77,242,21,23,ILLINOI,100,ARNOLD,-0.168,0.146,0
78,248,34,1,MISSOUR,200,ARNOLD,0.369,0.035,0
79,248,34,1,MISSOUR,200,ARNOLD  S.,0.369,0.035,0
80,248,34,1,MISSOUR,200,ARNOLD  S.,0.369,0.035,0
75,258,24,17,OHIO,100,ASHBROOK,0.006,0.092,0
76,258,24,17,OHIO,100,ASHBROOK,0.006,0.092,0
87,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
88,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
89,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
90,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
91,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
94,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
95,10502,24,17,OHIO,200,ASHBROOK,0.548,0.095,0
96,10502,24,17,OHIO,200,ASHBROOK  J,0.548,0.095,0
97,10502,24,17,OHIO,200,ASHBROOK  J,0.548,0.095,0
97,14878,24,17,OHIO,200,ASHBROOK  J,0.621,0.096,0
92,10502,24,17,OHIO,200,ASHBROOK J,0.548,0.095,0
93,10502,24,17,OHIO,200,ASHBROOK J,0.548,0.095,0
104,49501,34,0,MISSOUR,200,ASHCROFT,0.441,-0.196,1
105,49501,34,0,MISSOUR,200,ASHCROFT,0.441,-0.196,1
106,49501,34,0,MISSOUR,200,ASHCROFT,0.441,-0.196,1
84,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
85,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
86,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
87,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
88,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
89,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
90,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
91,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
94,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
95,267,24,9,OHIO,100,ASHLEY,-0.32,-0.122,0
96,267,24,9,OHIO,100,ASHLEY  T,-0.32,-0.122,0
92,267,24,9,OHIO,100,ASHLEY T,-0.32,-0.122,0
93,267,24,9,OHIO,100,ASHLEY T,-0.32,-0.122,0
83,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
84,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
85,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
86,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
87,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
88,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
89,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
90,270,48,4,SOUTH C,100,ASHMORE,0.115,0.725,0
75,273,61,0,ARIZONA,100,ASHURST,-0.04,0.161,1
76,273,61,0,ARIZONA,100,ASHURST,-0.04,0.161,1
94,13003,25,1,WISCONS,100,ASPIN,-0.283,-0.041,0
95,13003,25,1,WISCONS,100,ASPIN,-0.283,-0.041,0
102,13003,25,1,WISCONS,100,ASPIN,-0.283,-0.041,0
96,13003,25,1,WISCONS,100,ASPIN  L,-0.283,-0.041,0
97,13003,25,1,WISCONS,100,ASPIN  L,-0.283,-0.041,0
98,13003,25,1,WISCONS,100,ASPIN  L,-0.283,-0.041,0
99,13003,25,1,WISCONS,100,ASPIN  L,-0.283,-0.041,0
100,13003,25,1,WISCONS,100,ASPIN  L,-0.283,-0.041,0
101,13003,25,1,WISCONS,100,ASPIN  LES,-0.283,-0.041,0
92,13003,25,1,WISCONS,100,ASPIN L,-0.283,-0.041,0
93,13003,25,1,WISCONS,100,ASPIN L,-0.283,-0.041,0
81,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
82,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
83,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
84,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
85,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
86,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
87,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
88,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
89,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
90,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
91,275,62,4,COLORAD,100,ASPINALL,-0.25,0.369,0
92,275,62,4,COLORAD,100,ASPINALL W,-0.25,0.369,0
99,15084,3,5,MASSACH,100,ATKINS,-0.339,-0.247,0
102,15084,3,5,MASSACH,100,ATKINS,-0.339,-0.247,0
100,15084,3,5,MASSACH,100,ATKINS  C,-0.339,-0.247,0
101,15084,3,5,MASSACH,100,ATKINS  CHE,-0.339,-0.247,0
75,286,54,5,TENNESS,100,ATKINSON,-0.108,0.549,0
96,14602,14,25,PENNSYL,100,ATKINSON  E,-0.025,-0.03,0
97,94602,14,25,PENNSYL,200,ATKINSON  E,0.056,-0.14,0
78,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
79,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
80,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
81,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
82,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
83,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
84,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
85,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
86,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
87,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
88,291,12,3,NEW JER,200,AUCHINCLOSS,0.141,-0.393,0
94,14201,72,1,OREGON,100,AUCOIN,-0.209,-0.387,0
95,14201,72,1,OREGON,100,AUCOIN,-0.209,-0.387,0
102,14201,72,1,OREGON,100,AUCOIN,-0.209,-0.387,0
96,14201,72,1,OREGON,100,AUCOIN  L,-0.209,-0.387,0
97,14201,72,1,OREGON,100,AUCOIN  L,-0.209,-0.387,0
98,14201,72,1,OREGON,100,AUCOIN  L,-0.209,-0.387,0
99,14201,72,1,OREGON,100,AUCOIN  L,-0.209,-0.387,0
100,14201,72,1,OREGON,100,AUCOIN  L,-0.209,-0.387,0
101,14201,72,1,OREGON,100,AUCOIN  LES,-0.209,-0.387,0
75,296,6,0,VERMONT,200,AUSTIN,0.048,-0.494,1
76,293,1,4,CONNECT,200,AUSTIN,0.229,-0.111,0
76,296,6,0,VERMONT,200,AUSTIN,0.048,-0.494,1
77,296,6,0,VERMONT,200,AUSTIN,0.048,-0.494,1
78,296,6,0,VERMONT,200,AUSTIN,0.048,-0.494,1
79,296,6,0,VERMONT,200,AUSTIN,0.048,-0.494,1
111,20940,24,7,OHIO,200,AUSTRIA,0.329,0.059,0
112,20940,24,7,OHIO,200,AUSTRIA,0.329,0.059,0
84,301,32,1,KANSAS,200,AVERY,0.139,-0.102,0
85,301,32,1,KANSAS,200,AVERY,0.139,-0.102,0
86,301,32,1,KANSAS,200,AVERY,0.139,-0.102,0
87,301,32,1,KANSAS,200,AVERY,0.139,-0.102,0
88,301,32,2,KANSAS,200,AVERY,0.139,-0.102,0
112,41106,4,0,NEW HAM,200,AYOTTE,0.261,-0.332,1
113,41106,4,0,NEW HAM,200,AYOTTE,0.261,-0.332,1
82,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
83,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
84,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
85,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
86,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
87,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
88,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
89,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
90,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
91,310,24,14,OHIO,200,AYRES,0.089,-0.348,0
108,29942,71,43,CALIFOR,100,BACA,-0.27,0.093,0
109,29942,71,43,CALIFOR,100,BACA,-0.27,0.093,0
110,29942,71,43,CALIFOR,100,BACA,-0.27,0.093,0
111,29942,71,43,CALIFOR,100,BACA,-0.27,0.093,0
112,29942,71,43,CALIFOR,100,BACA,-0.27,0.093,0
106,29942,71,42,CALIFOR,100,BACA  JOE,-0.27,0.093,0
107,29942,71,42,CALIFOR,100,BACA  JOE,-0.27,0.093,0
102,29112,43,11,FLORIDA,100,BACCHUS,-0.17,-0.085,0
103,29112,43,15,FLORIDA,100,BACCHUS,-0.17,-0.085,0
110,20728,33,6,MINNESO,200,BACHMANN,0.518,-0.042,0
111,20728,33,6,MINNESO,200,BACHMANN,0.518,-0.042,0
112,20728,33,6,MINNESO,200,BACHMANN,0.518,-0.042,0
113,20728,33,6,MINNESO,200,BACHMANN,0.518,-0.042,0
103,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
104,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
105,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
106,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
107,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
108,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
109,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
110,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
111,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
112,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
113,29301,41,6,ALABAMA,200,BACHUS,0.32,0.161,0
75,327,13,1,NEW YOR,200,BACON,0.252,0.233,0
95,14403,71,40,CALIFOR,200,BADHAM,0.473,0.125,0
96,14403,71,40,CALIFOR,200,BADHAM  R,0.473,0.125,0
97,14403,71,40,CALIFOR,200,BADHAM  R,0.473,0.125,0
98,14403,71,40,CALIFOR,200,BADHAM  R,0.473,0.125,0
99,14403,71,40,CALIFOR,200,BADHAM  R,0.473,0.125,0
100,14403,71,40,CALIFOR,200,BADHAM  R,0.473,0.125,0
94,13004,13,21,NEW YOR,100,BADILLO,-0.521,-0.422,0
95,13004,13,21,NEW YOR,100,BADILLO,-0.521,-0.422,0
92,13004,13,21,NEW YOR,100,BADILLO H,-0.521,-0.422,0
93,13004,13,21,NEW YOR,100,BADILLO H,-0.521,-0.422,0
103,29353,51,6,KENTUCK,100,BAESLER,-0.128,0.088,0
104,29353,51,6,KENTUCK,100,BAESLER,-0.128,0.088,0
105,29353,51,6,KENTUCK,100,BAESLER,-0.128,0.088,0
94,14003,43,10,FLORIDA,200,BAFALIS,0.255,0.044,0
95,14003,43,10,FLORIDA,200,BAFALIS,0.255,0.044,0
96,14003,43,10,FLORIDA,200,BAFALIS  L,0.255,0.044,0
97,14003,43,10,FLORIDA,200,BAFALIS  L,0.255,0.044,0
93,14003,43,10,FLORIDA,200,BAFALIS L,0.255,0.044,0
75,349,47,0,NORTH C,100,BAILEY,0.016,-0.085,1
76,349,47,0,NORTH C,100,BAILEY,0.016,-0.085,1
77,349,47,0,NORTH C,100,BAILEY,0.016,-0.085,1
78,349,47,0,NORTH C,100,BAILEY,0.016,-0.085,1
79,349,47,0,NORTH C,100,BAILEY,0.016,-0.085,1
82,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
83,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
84,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
85,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
86,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
87,339,56,3,WEST VI,100,BAILEY,-0.186,0.242,0
79,339,56,3,WEST VI,100,BAILEY  C.,-0.186,0.242,0
81,339,56,3,WEST VI,100,BAILEY  C.,-0.186,0.242,0
96,14603,14,21,PENNSYL,100,BAILEY  D,-0.278,0.403,0
97,14603,14,21,PENNSYL,100,BAILEY  D,-0.278,0.403,0
97,14800,34,8,MISSOUR,200,BAILEY  W,0.382,-0.147,0
108,29938,73,3,WASHING,100,BAIRD,-0.298,0.242,0
109,29938,73,3,WASHING,100,BAIRD,-0.298,0.242,0
110,29938,73,3,WASHING,100,BAIRD,-0.298,0.242,0
111,29938,73,3,WASHING,100,BAIRD,-0.298,0.242,0
106,29938,73,3,WASHING,100,BAIRD  BRIA,-0.298,0.242,0
107,29938,73,3,WASHING,100,BAIRD  BRIA,-0.298,0.242,0
83,364,54,2,TENNESS,200,BAKER,0.087,-0.065,0
84,364,54,2,TENNESS,200,BAKER,0.087,-0.065,0
85,364,54,2,TENNESS,200,BAKER,0.087,-0.065,0
86,364,54,2,TENNESS,200,BAKER,0.087,-0.065,0
87,364,54,2,TENNESS,200,BAKER,0.087,-0.065,0
90,11200,54,0,TENNESS,200,BAKER,0.236,-0.437,1
91,11200,54,0,TENNESS,200,BAKER,0.236,-0.437,1
94,11200,54,0,TENNESS,200,BAKER,0.236,-0.437,1
95,11200,54,0,TENNESS,200,BAKER,0.236,-0.437,1
102,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
103,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
104,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
105,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
106,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
107,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
108,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
109,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
110,15401,45,6,LOUISIA,200,BAKER,0.337,0.134,0
103,29310,71,10,CALIFOR,200,BAKER  BILL,0.465,0.053,0
104,29310,71,10,CALIFOR,200,BAKER  BILL,0.465,0.053,0
96,11200,54,0,TENNESS,200,BAKER  H,0.236,-0.437,1
97,11200,54,0,TENNESS,200,BAKER  H,0.236,-0.437,1
98,11200,54,0,TENNESS,200,BAKER  H,0.236,-0.437,1
82,364,54,2,TENNESS,200,BAKER  H.,0.087,-0.065,0
88,364,54,2,TENNESS,200,BAKER  H.H.,0.087,-0.065,0
88,10570,54,2,TENNESS,200,BAKER  I.,0.192,-0.001,0
100,15401,45,6,LOUISIA,200,BAKER  R,0.337,0.134,0
101,15401,45,6,LOUISIA,200,BAKER  RICH,0.337,0.134,0
92,11200,54,0,TENNESS,200,BAKER H,0.236,-0.437,1
93,11200,54,0,TENNESS,200,BAKER H,0.236,-0.437,1
92,13005,54,3,TENNESS,200,BAKER L,0.243,0.189,0
93,13005,54,3,TENNESS,200,BAKER L,0.243,0.189,0
80,377,34,11,MISSOUR,200,BAKEWELL,0.002,-0.482,0
82,377,34,11,MISSOUR,200,BAKEWELL,0.002,-0.482,0
104,29528,2,2,MAINE,100,BALDACCI,-0.269,-0.097,0
105,29528,2,2,MAINE,100,BALDACCI,-0.269,-0.097,0
106,29528,2,2,MAINE,100,BALDACCI,-0.269,-0.097,0
107,29528,2,2,MAINE,100,BALDACCI,-0.269,-0.097,0
94,14202,25,3,WISCONS,100,BALDUS,-0.323,-0.077,0
95,14202,25,3,WISCONS,100,BALDUS,-0.323,-0.077,0
96,14202,25,3,WISCONS,100,BALDUS  A,-0.323,-0.077,0
77,388,13,17,NEW YOR,200,BALDWIN,-0.01,-0.431,0
80,390,1,0,CONNECT,200,BALDWIN,0.117,-0.406,1
81,390,1,0,CONNECT,200,BALDWIN,0.117,-0.406,1
84,387,71,6,CALIFOR,200,BALDWIN,0.021,-0.272,0
85,387,71,6,CALIFOR,200,BALDWIN,0.021,-0.272,0
86,387,71,6,CALIFOR,200,BALDWIN,0.021,-0.272,0
87,387,71,6,CALIFOR,200,BALDWIN,0.021,-0.272,0
88,387,71,14,CALIFOR,200,BALDWIN,0.021,-0.272,0
89,387,71,14,CALIFOR,200,BALDWIN,0.021,-0.272,0
108,29940,25,2,WISCONS,100,BALDWIN,-0.411,-0.277,0
109,29940,25,2,WISCONS,100,BALDWIN,-0.411,-0.277,0
110,29940,25,2,WISCONS,100,BALDWIN,-0.411,-0.277,0
111,29940,25,2,WISCONS,100,BALDWIN,-0.411,-0.277,0
112,29940,25,2,WISCONS,100,BALDWIN,-0.411,-0.277,0
113,29940,25,0,WISCONS,100,BALDWIN,-0.411,-0.277,1
78,381,52,2,MARYLAN,100,BALDWIN  H.,-0.008,0.563,0
79,381,52,2,MARYLAN,100,BALDWIN  H.,-0.008,0.563,0
78,388,13,17,NEW YOR,200,BALDWIN  J.,-0.01,-0.431,0
